date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523213226.700000,40,38,6,4,0,0,0,0,0,0,0,0,2,2,20,20,12,12,0,0,0,0,0,0,0,0,0,0,0,0
1523213226.750000,78,78,7,8,0,0,0,0,3,0,0,0,0,0,58,58,9,12,1,0,0,0,0,0,0,0,0,0,0,0
1523213226.800000,79,77,4,9,0,0,2,1,0,3,0,0,2,1,42,42,23,16,6,5,0,0,0,0,0,0,0,0,0,0
1523213226.850000,87,87,8,6,0,0,0,1,1,2,0,0,4,5,47,47,20,22,7,4,0,0,0,0,0,0,0,0,0,0
1523213226.900000,97,102,11,15,0,0,1,1,1,1,0,0,6,4,44,44,26,26,8,11,0,0,0,0,0,0,0,0,0,0
1523213226.950000,101,100,12,9,0,0,0,0,0,0,0,0,3,4,39,39,41,40,6,8,0,0,0,0,0,0,0,0,0,0
1523213227.000000,90,84,11,6,0,0,0,0,0,0,0,0,2,4,39,39,36,33,2,2,0,0,0,0,0,0,0,0,0,0
1523213227.050000,77,83,9,13,0,0,2,2,2,1,0,0,2,2,34,35,27,28,1,2,0,0,0,0,0,0,0,0,0,0
1523213227.100000,66,64,10,10,0,0,1,0,1,1,0,0,1,0,21,21,29,27,3,5,0,0,0,0,0,0,0,0,0,0
1523213227.150000,66,66,4,5,0,0,0,1,0,0,0,0,1,2,34,33,26,24,1,1,0,0,0,0,0,0,0,0,0,0
1523213227.200000,85,82,10,6,0,0,1,0,1,0,0,0,4,4,35,35,34,37,0,0,0,0,0,0,0,0,0,0,0,0
1523213227.250000,76,81,11,10,0,0,0,1,1,3,0,0,1,1,39,39,22,25,2,2,0,0,0,0,0,0,0,0,0,0
1523213227.300000,78,79,8,11,0,0,0,0,1,0,0,0,0,0,43,43,20,20,6,5,0,0,0,0,0,0,0,0,0,0
1523213227.350000,68,74,7,7,0,0,0,0,0,1,0,0,1,2,34,34,22,26,4,4,0,0,0,0,0,0,0,0,0,0
1523213227.400000,66,78,1,8,0,0,0,0,1,0,0,0,0,0,50,53,12,14,2,3,0,0,0,0,0,0,0,0,0,0
1523213227.450000,85,73,5,4,0,0,1,1,3,0,0,0,2,2,47,44,20,17,7,5,0,0,0,0,0,0,0,0,0,0
1523213227.500000,87,80,10,5,0,0,0,0,1,2,0,0,4,3,38,38,29,30,5,2,0,0,0,0,0,0,0,0,0,0
1523213227.550000,82,83,11,8,0,0,0,0,2,3,0,0,2,3,44,44,19,22,4,3,0,0,0,0,0,0,0,0,0,0
1523213227.600000,74,75,11,13,0,0,2,1,0,0,0,0,2,2,33,33,23,23,3,3,0,0,0,0,0,0,0,0,0,0
1523213227.650000,54,57,4,5,0,0,0,1,1,2,0,0,0,0,25,25,17,14,7,10,0,0,0,0,0,0,0,0,0,0
1523213227.700000,75,67,9,3,0,0,0,0,0,0,0,0,0,0,35,35,27,25,4,4,0,0,0,0,0,0,0,0,0,0
1523213227.750000,67,70,8,13,0,0,1,0,1,1,0,0,0,0,33,33,23,21,1,2,0,0,0,0,0,0,0,0,0,0
1523213227.800000,78,79,11,9,0,0,0,0,2,1,0,0,0,0,34,34,29,33,2,2,0,0,0,0,0,0,0,0,0,0
1523213227.850000,37,42,6,9,0,0,0,0,1,2,0,0,0,0,20,20,8,10,2,1,0,0,0,0,0,0,0,0,0,0
1523213227.900000,77,76,5,7,0,0,0,0,1,1,0,0,4,4,34,34,31,27,2,3,0,0,0,0,0,0,0,0,0,0
1523213227.950000,70,68,5,4,0,0,2,2,1,1,0,0,0,0,27,27,32,33,3,1,0,0,0,0,0,0,0,0,0,0
1523213228.000000,100,102,12,14,0,0,0,0,1,1,0,0,0,0,49,49,29,29,9,9,0,0,0,0,0,0,0,0,0,0
1523213228.050000,77,77,5,3,0,0,0,0,1,1,0,0,0,0,48,48,19,18,4,7,0,0,0,0,0,0,0,0,0,0
1523213228.100000,92,93,7,9,0,0,2,2,0,0,0,0,2,2,53,53,22,23,6,4,0,0,0,0,0,0,0,0,0,0
1523213228.150000,85,86,10,8,0,0,0,1,1,0,0,0,0,0,38,38,29,31,7,8,0,0,0,0,0,0,0,0,0,0
1523213228.200000,68,67,10,12,0,0,0,0,1,1,0,0,0,0,32,32,21,21,4,1,0,0,0,0,0,0,0,0,0,0
1523213228.250000,82,76,6,6,0,0,1,0,0,1,0,0,2,1,47,47,24,21,2,0,0,0,0,0,0,0,0,0,0,0
1523213228.300000,108,111,9,10,0,0,0,1,4,2,0,0,1,0,64,64,27,28,3,6,0,0,0,0,0,0,0,0,0,0
1523213228.350000,76,80,7,9,0,0,0,0,2,0,0,0,1,2,31,31,31,33,4,5,0,0,0,0,0,0,0,0,0,0
1523213228.400000,77,73,10,5,0,0,0,0,1,3,0,0,1,1,40,40,24,23,1,1,0,0,0,0,0,0,0,0,0,0
1523213228.450000,68,68,6,9,0,0,1,0,0,0,0,0,1,1,42,42,17,14,1,2,0,0,0,0,0,0,0,0,0,0
1523213228.500000,62,56,6,1,0,0,0,0,0,0,0,0,0,1,40,40,11,10,5,4,0,0,0,0,0,0,0,0,0,0
1523213228.550000,50,49,7,4,0,0,0,0,1,2,0,0,0,0,25,25,16,17,1,1,0,0,0,0,0,0,0,0,0,0
1523213228.600000,96,95,9,9,0,0,0,0,0,0,0,0,2,2,46,47,36,32,3,5,0,0,0,0,0,0,0,0,0,0
1523213228.650000,58,58,6,8,0,0,1,0,0,1,0,0,3,2,33,32,12,14,3,1,0,0,0,0,0,0,0,0,0,0
1523213228.700000,99,104,12,13,0,0,0,2,0,1,0,0,1,1,52,52,31,31,3,4,0,0,0,0,0,0,0,0,0,0
1523213228.750000,94,90,9,9,0,0,1,1,2,0,0,0,3,2,49,49,26,25,4,4,0,0,0,0,0,0,0,0,0,0
1523213228.800000,73,76,4,8,0,0,1,1,1,0,0,0,1,1,33,34,30,30,3,2,0,0,0,0,0,0,0,0,0,0
